Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Avg Price,Item Qty,Gross Amount,Discount Amount,Net Amount,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
1600000000417377179,1600000000417450547,,Food Menu,5 Monkey's Classics,,,29.99,1.0,29.99,0.00,29.99,0,0.058823529411764705,0.018518518518518517,0,0.13963775201378217,0.06736298292902067
1600000000417580100,1600000000417450548,1600000000417377179,Food Menu,5 Monkey's Classics,,Rib Eye Steak,29.99,1.0,29.99,0.00,29.99,1.0,0.058823529411764705,0.018518518518518517,1.0,0.13963775201378217,0.06736298292902067
1600000000417375329,1600000000417348640,1600000000417377179,Food Menu,5 Monkey's Classics,,New York Steak,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000417581806,1600000000417449813,1600000000417377179,Food Menu,5 Monkey's Classics,,Lamb Chops,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000463104719,1600000000463104720,1600000000417377179,Food Menu,5 Monkey's Classics,,T Bone Steak,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000613835251,1600000000613835250,1600000000417377179,Food Menu,5 Monkey's Classics,,Beef Ribs,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000459007378,1600000000459217317,,Food Menu,Sides,,,2.12,2.0,4.24,0.00,4.24,0,0.11764705882352941,0.037037037037037035,0,0.019742049634492713,0.009523809523809525
1600000000458632931,1600000000459705286,1600000000459007378,Food Menu,Sides,,Side Rice,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000459000796,1600000000459622206,1600000000459007378,Food Menu,Sides,,Side Fries,3.49,1.0,3.49,0.00,3.49,0.5,0.058823529411764705,0.018518518518518517,0.8231132075471698,0.01624994179820273,0.007839173405211142
1600000000700919600,1600000000700917699,1600000000459007378,Food Menu,Sides,,Pita,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000750390633,1600000000750390632,1600000000459007378,Food Menu,Sides,,Salad,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000871281758,1600000000871281757,1600000000459007378,Food Menu,Sides,,Sub Onion Rings,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000001243998080,1600000001243998079,1600000000459007378,Food Menu,Sides,,Onion Lemon Salad,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000001251127297,1600000001251121635,1600000000459007378,Food Menu,Sides,,Side SauceS,0.75,1.0,0.75,0.00,0.75,0.5,0.058823529411764705,0.018518518518518517,0.17688679245283018,0.0034921078362899847,0.0016846361185983828
1600000000533600834,1600000000533600833,,Food Menu,Roadrunner Specials,,,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000840475155,1600000000840475154,,Food Menu,Mandi,,,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000840478404,1600000000840478403,1600000000840475155,Food Menu,Mandi,,Juicy Chicken Mandi,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000840478406,1600000000840478405,1600000000840475155,Food Menu,Mandi,,Juicly Paneer Mandi,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000942402359,1600000000942402358,1600000000840475155,Food Menu,Mandi,,2 Juicy Chicken Mandi,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000942402361,1600000000942402360,1600000000840475155,Food Menu,Mandi,,4 Juicy Chicken Mandi,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000942417802,1600000000942417801,1600000000840475155,Food Menu,Mandi,,2 Juicy paneer Mandi for 2,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000942417804,1600000000942417803,1600000000840475155,Food Menu,Mandi,,4 Juicy Paneer mandi for 4,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000001036528465,1600000001036528464,1600000000840475155,Food Menu,Mandi,,Juicy Lamb Shank Mandi,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000001036559163,1600000001036559162,1600000000840475155,Food Menu,Mandi,,2 Juicy Lamb Shank Mandi,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000001036559165,1600000001036559164,1600000000840475155,Food Menu,Mandi,,4 Juicy Lamb Shank Mandi,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
,,,Hookah,,,,19.99,1.0,19.99,0.00,19.99,0,0,0.018518518518518517,0,0,0.04490116801437556
1600000000375910688,1600000000375910687,,Hookah,Everyday Escape,,,19.99,1.0,19.99,0.00,19.99,0,1.0,0.018518518518518517,0,1.0,0.04490116801437556
1600000000375910690,1600000000375910689,1600000000375910688,Hookah,Everyday Escape,,Paan Raas,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910692,1600000000375910691,1600000000375910688,Hookah,Everyday Escape,,lychee,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910694,1600000000375910693,1600000000375910688,Hookah,Everyday Escape,,Grape with berry,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910696,1600000000375910695,1600000000375910688,Hookah,Everyday Escape,,Diamond Dust,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910698,1600000000375910697,1600000000375910688,Hookah,Everyday Escape,,Dream Scape,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910750,1600000000375910699,1600000000375910688,Hookah,Everyday Escape,,Magic love,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910752,1600000000375910751,1600000000375910688,Hookah,Everyday Escape,,Double Apple,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910754,1600000000375910753,1600000000375910688,Hookah,Everyday Escape,,Kiwi,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910756,1600000000375910755,1600000000375910688,Hookah,Everyday Escape,,Mint,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910758,1600000000375910757,1600000000375910688,Hookah,Everyday Escape,,Mango,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910760,1600000000375910759,1600000000375910688,Hookah,Everyday Escape,,Berry flavor,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910762,1600000000375910761,1600000000375910688,Hookah,Everyday Escape,,Gum with Mint,19.99,1.0,19.99,0.00,19.99,1.0,1.0,0.018518518518518517,1.0,1.0,0.04490116801437556
1600000000375910764,1600000000375910763,1600000000375910688,Hookah,Everyday Escape,,Citrus Breeze,19.99,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0
1600000000375910766,1600000000375910765,1600000000375910688,Hookah,Everyday Escape,,Blueberry with mint,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000421271833,1600000000421208385,1600000000375910688,Hookah,Everyday Escape,,Refill,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910768,1600000000375910767,,Hookah,Elite Escape,,,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910770,1600000000375910769,1600000000375910768,Hookah,Elite Escape,,sex on the beach,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910772,1600000000375910771,1600000000375910768,Hookah,Elite Escape,,strawberry daiquiri,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910774,1600000000375910773,1600000000375910768,Hookah,Elite Escape,,pina colada,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910776,1600000000375910775,1600000000375910768,Hookah,Elite Escape,,Exotic watermelon,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910778,1600000000375910777,1600000000375910768,Hookah,Elite Escape,,Exotic mango,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000422492300,1600000000421802281,1600000000375910768,Hookah,Elite Escape,,refill,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
,,,Beverage Menu,,,,5.845555555555555,36.0,210.44,0.00,210.44,0,0,0.6666666666666666,0,0,0.47268643306379154
1600000000375934434,1600000000375934433,,Beverage Menu,Beer,,,6.14,19.0,116.75,0.00,116.75,0,0.5277777777777778,0.35185185185185186,0,0.554789963885193,0.2622416891284816
1600000000375992026,1600000000375992025,1600000000375934434,Beverage Menu,Beer,Draft Beer,,6.37,13.0,82.75,0.00,82.75,0,0.6842105263157895,0.24074074074074073,0,0.708779443254818,0.18587151841868824
1600000000375910786,1600000000375910785,1600000000375992026,Beverage Menu,Beer,Draft Beer,Bud Light,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910789,1600000000375910788,1600000000375992026,Beverage Menu,Beer,Draft Beer,Michelob Ultra,5.75,3.0,17.25,0.00,17.25,0.23076923076923078,0.15789473684210525,0.05555555555555555,0.2084592145015106,0.14775160599571735,0.038746630727762806
