Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Avg Price,Item Qty,Gross Amount,Discount Amount,Net Amount,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
1600000000871281758,1600000000871281757,1600000000459007378,Food Menu,Sides,,Sub Onion Rings,4.49,2.0,8.98,0.45,8.53,0.03636363636363636,0.0014760147601476014,4.4822949350067237E-4,0.044538429406850454,4.765062317295053E-4,2.1375124667344922E-4
1600000001243998080,1600000001243998079,1600000000459007378,Food Menu,Sides,,Onion Lemon Salad,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000001251127297,1600000001251121635,1600000000459007378,Food Menu,Sides,,Side SauceS,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000533600834,1600000000533600833,,Food Menu,Roadrunner Specials,,,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000840475155,1600000000840475154,,Food Menu,Mandi,,,33.03,27.0,891.73,59.56,832.17,0,0.01992619926199262,0.006051098162259076,0,0.04648700947928985,0.02085315063824669
1600000000840478404,1600000000840478403,1600000000840475155,Food Menu,Mandi,,Juicy Chicken Mandi,17.99,12.0,215.88,0.00,215.88,0.4444444444444444,0.008856088560885609,0.002689376961004034,0.259418147734237,0.01205957389282129,0.005409685712996978
1600000000840478406,1600000000840478405,1600000000840475155,Food Menu,Mandi,,Juicly Paneer Mandi,16.99,3.0,50.97,0.00,50.97,0.1111111111111111,0.002214022140221402,6.723442402510085E-4,0.06124950430801399,0.0028473062873684506,0.0012772451398529552
1600000000942402359,1600000000942402358,1600000000840475155,Food Menu,Mandi,,2 Juicy Chicken Mandi,34.99,4.0,139.96,10.50,129.46,0.14814814814814814,0.002952029520295203,8.964589870013447E-4,0.15556917456769653,0.0072319456928138055,0.0032441074319278715
1600000000942402361,1600000000942402360,1600000000840475155,Food Menu,Mandi,,4 Juicy Chicken Mandi,67.99,3.0,203.97,19.32,184.65,0.1111111111111111,0.002214022140221402,6.723442402510085E-4,0.22188975810231085,0.010314991288259455,0.004627100550791607
1600000000942417802,1600000000942417801,1600000000840475155,Food Menu,Mandi,,2 Juicy paneer Mandi for 2,32.99,1.0,32.99,0.00,32.99,0.037037037037037035,7.380073800738007E-4,2.2411474675033618E-4,0.03964334210557939,0.0018429004202527998,8.266885847311948E-4
1600000000942417804,1600000000942417803,1600000000840475155,Food Menu,Mandi,,4 Juicy Paneer mandi for 4,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000001036528465,1600000001036528464,1600000000840475155,Food Menu,Mandi,,Juicy Lamb Shank Mandi,22.99,1.0,22.99,22.99,0.00,0.037037037037037035,7.380073800738007E-4,2.2411474675033618E-4,0.0,0.0,0.0
1600000001036559163,1600000001036559162,1600000000840475155,Food Menu,Mandi,,2 Juicy Lamb Shank Mandi,44.99,1.0,44.99,2.25,42.74,0.037037037037037035,7.380073800738007E-4,2.2411474675033618E-4,0.051359698138601494,0.0023875587742226327,0.001071011522019135
1600000001036559165,1600000001036559164,1600000000840475155,Food Menu,Mandi,,4 Juicy Lamb Shank Mandi,89.99000000000001,2.0,179.98,4.50,175.48,0.07407407407407407,0.0014760147601476014,4.4822949350067237E-4,0.21087037504356082,0.009802733123551417,0.004397311695926949
,,,Hookah,,,,20.41,45.0,914.55,10.00,904.55,0,0,0.010085163603765128,0,0,0.022666903889621164
1600000000375910688,1600000000375910687,,Hookah,Everyday Escape,,,19.99,40.0,799.60,10.00,789.60,0,0.8888888888888888,0.008964589870013447,0,0.8729202365817258,0.019786399105903345
1600000000375910690,1600000000375910689,1600000000375910688,Hookah,Everyday Escape,,Paan Raas,19.99,17.0,339.83,8.00,331.83,0.425,0.37777777777777777,0.003809950694755715,0.4202507598784194,0.3668453927367199,0.00831524925951356
1600000000375910692,1600000000375910691,1600000000375910688,Hookah,Everyday Escape,,lychee,19.99,1.0,19.99,0.00,19.99,0.025,0.022222222222222223,2.2411474675033618E-4,0.025316616008105367,0.022099386435244044,5.009246683472744E-4
1600000000375910694,1600000000375910693,1600000000375910688,Hookah,Everyday Escape,,Grape with berry,19.990000000000002,5.0,99.95,0.00,99.95,0.125,0.1111111111111111,0.0011205737337516809,0.12658308004052685,0.11049693217622023,0.002504623341736372
1600000000375910696,1600000000375910695,1600000000375910688,Hookah,Everyday Escape,,Diamond Dust,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910698,1600000000375910697,1600000000375910688,Hookah,Everyday Escape,,Dream Scape,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910750,1600000000375910699,1600000000375910688,Hookah,Everyday Escape,,Magic love,19.99,1.0,19.99,0.00,19.99,0.025,0.022222222222222223,2.2411474675033618E-4,0.025316616008105367,0.022099386435244044,5.009246683472744E-4
